,frequency,amplitude
96,2252.199413489736,-0.7535219119949665
97,2275.6598240469207,-0.7599212136952014
98,2299.1202346041055,-0.766205081963599
99,2322.5806451612902,-0.7723684861247654
100,2346.041055718475,-0.7784065150781088
101,2369.50146627566,-0.7843143747939304
102,2392.9618768328446,-0.7900873851890087
103,2416.4222873900294,-0.795720976391358
104,2439.882697947214,-0.8012106844059794
105,2463.343108504399,-0.8065521461953227
106,2486.8035190615838,-0.8117410941898543
107,2510.2639296187685,-0.8167734350698521
108,2533.7243401759533,-0.8216478165997805
109,2557.1847507331377,-0.8263660408845694
110,2580.6451612903224,-0.8309300722168982
111,2604.1055718475072,-0.8353418533647067
112,2627.565982404692,-0.8396033030582237
113,2651.026392961877,-0.8437163136888106
114,2674.4868035190616,-0.8476827492086736
115,2697.9472140762464,-0.8515044432207892
116,2721.407624633431,-0.8551831972486854
117,2744.868035190616,-0.8587207791760643
118,2768.3284457478007,-0.8621189218465886
119,2791.7888563049855,-0.8653793218145178
120,2815.2492668621703,-0.8685036382372456
121,2838.709677419355,-0.8714934919011581
122,2862.1700879765394,-0.8743504643726169
123,2885.630498533724,-0.8770760972662364
124,2909.090909090909,-0.8796718916230041
125,2932.551319648094,-0.8821393073911626
126,2956.0117302052786,-0.8844797630031369
127,2979.4721407624634,-0.8866946350421469
128,3002.932551319648,-0.8887852579925023
129,3026.392961876833,-0.8907529240679166
130,3049.8533724340177,-0.8925988831125105
131,3073.3137829912025,-0.8943243425695011
132,3096.7741935483873,-0.8959304675128901
133,3120.234604105572,-0.8974183807377633
134,3143.695014662757,-0.8987891629051111
135,3167.155425219941,-0.9000438710878941
136,3190.615835777126,-0.901183690491524
137,3214.076246334311,-0.902209856119027
138,3237.5366568914956,-0.9031235618764895
139,3260.9970674486804,-0.903925960348561
140,3284.457478005865,-0.904618163519405
141,3307.91788856305,-0.9052012435240901
142,3331.3782991202347,-0.905676233427785
143,3354.8387096774195,-0.9060441280303557
144,3378.2991202346043,-0.9063058846941663
145,3401.759530791789,-0.9064624241930936
146,3425.219941348974,-0.9065146315809389
147,3448.6803519061586,-0.9064633570776068
148,3472.140762463343,-0.9063094169715695
149,3495.6011730205278,-0.9060535945372921
150,3519.0615835777126,-0.9056966409664271
151,3542.5219941348973,-0.905239276311717
152,3565.982404692082,-0.904682190442659
153,3589.442815249267,-0.9040260440120904
154,3612.9032258064517,-0.903271469432959
155,3636.3636363636365,-0.9024190718646219
156,3659.8240469208213,-0.9014694302081037
157,3683.284457478006,-0.9004230981098121
158,3706.744868035191,-0.8992806049732807
159,3730.2052785923756,-0.8980424569785543
160,3753.6656891495604,-0.896709138108895
161,3777.1260997067448,-0.8952811111845189
162,3800.5865102639295,-0.8937588189031191
163,3824.0469208211143,-0.8921426848869516
164,3847.507331378299,-0.8904331147362933
165,3870.967741935484,-0.8886304970890964
166,3894.4281524926687,-0.8867352046866723
167,3917.8885630498535,-0.8847475954452542
168,3941.3489736070383,-0.8826680135332812
169,3964.809384164223,-0.8804967904542518
170,3988.269794721408,-0.8782342461349815
171,4011.7302052785926,-0.8758806878249255
172,4035.1906158357774,-0.8734363627857052
173,4058.6510263929617,-0.8709014587900286
174,4082.1114369501465,-0.8682761531906433
175,4105.571847507332,-0.8655606161522318
176,4129.032258064516,-0.8627550117022422
177,4152.492668621701,-0.859859498789746
178,4175.953079178886,-0.8568742323521341
179,4199.413489736071,-0.8537993643894264
180,4222.873900293255,-0.8506350450459322
181,4246.33431085044,-0.8473814236989499
182,4269.794721407625,-0.8440386500541501
183,4293.255131964809,-0.8406068752472384
184,4316.715542521994,-0.8370862529514345
185,4340.175953079179,-0.8334769404902573
186,4363.636363636364,-0.8297790999550425
187,4387.096774193548,-0.8259928993265586
188,4410.5571847507335,-0.8221185136000304
189,4434.017595307918,-0.8181561259128098
190,4457.478005865103,-0.8141059286738661
191,4480.938416422287,-0.809968124694211
192,4504.398826979472,-0.8057429283172906
193,4527.859237536657,-0.8014305665483157
194,4551.319648093841,-0.7970312801814337
195,4574.780058651027,-0.7925453249235606
196,4598.240469208211,-0.7879729725136391
197,4621.700879765396,-0.7833145118359964
198,4645.1612903225805,-0.7785702500264278
199,4668.621700879766,-0.7737405135695341
200,4692.08211143695,-0.768825649385799
201,4715.542521994135,-0.7638260259068037
202,4739.00293255132,-0.7587420341369192
203,4762.463343108505,-0.7535740886997508
204,4785.923753665689,-0.7483226288675473
205,4809.384164222874,-0.742988119571726
206,4832.844574780059,-0.7375710523926118
207,4856.304985337243,-0.7320719465264387
208,4879.765395894428,-0.7264913497276024
209,4903.225806451613,-0.72082983922413
210,4926.686217008798,-0.7150880226042682
211,4950.146627565982,-0.7092665386720856
212,4973.6070381231675,-0.7033660582699321
213,4997.067448680352,-0.697387285065599
214,5020.527859237537,-0.6913310885833789
215,5043.988269794721,-0.6851991486599924
216,5067.448680351907,-0.6789934708649543
217,5090.909090909091,-0.6727161088773109
218,5114.369501466275,-0.6663691640025244
219,5137.829912023461,-0.6599547849439775
220,5161.290322580645,-0.6534751674439672
221,5184.75073313783,-0.6469325537940305
222,5208.2111436950145,-0.6403292322148553
223,5231.6715542522,-0.6336675361064246
224,5255.131964809384,-0.6269498431694833
225,5278.592375366569,-0.6201785743998368
226,5302.052785923754,-0.6133561929574377
227,5325.513196480939,-0.6064852029126561
228,5348.973607038123,-0.5995681478725806
229,5372.434017595308,-0.5926076094906354
230,5395.894428152493,-0.5856062058632481
231,5419.354838709677,-0.5785665898177323
232,5442.815249266862,-0.5714914470959834
233,5466.275659824047,-0.5643834944389959
234,5489.736070381232,-0.5572454775776158
235,5513.196480938416,-0.5500801691353271
236,5536.6568914956015,-0.5428903664492352
237,5560.117302052786,-0.5356788893157579
238,5583.577712609971,-0.5284485776678487
239,5607.038123167155,-0.5212022891908801
240,5630.498533724341,-0.5139428968845686
241,5653.958944281525,-0.5066732865785714
242,5677.41935483871,-0.4993963544095728
243,5700.8797653958945,-0.4921150042678659
244,5724.340175953079,-0.4848321452215522
245,5747.800586510264,-0.4775506889265975
246,5771.260997067448,-0.47027354703103685
247,5794.721407624634,-0.46300362858164734
248,5818.181818181818,-0.4557438374414082
249,5841.642228739003,-0.44849706972600384
250,5865.102639296188,-0.44126621126756194
251,5888.563049853373,-0.434054135113679
252,5912.023460410557,-0.4268636990696517
253,5935.483870967742,-0.41969774329162535
254,5958.944281524927,-0.4125590879381675
255,5982.404692082112,-0.4054505308875076
256,6005.865102639296,-0.39837484552741703
257,6029.325513196481,-0.3913347786243826
258,6052.785923753666,-0.38433304827840453
259,6076.24633431085,-0.37737234196938924
260,6099.7067448680355,-0.3704553147007266
261,6123.16715542522,-0.3635845872452597
262,6146.627565982405,-0.3567627444984302
263,6170.087976539589,-0.34999233394297646
264,6193.548387096775,-0.3432758642291134
265,6217.008797653959,-0.3366158038737016
266,6240.469208211144,-0.33001458008145246
267,6263.9296187683285,-0.3234745776907867
268,6287.390029325514,-0.3169981382465047
269,6310.850439882698,-0.31058752633595593
270,6334.310850439882,-0.3042440563625942
271,6357.771260997068,-0.297968009367798
272,6381.231671554252,-0.29175958773043337
273,6404.692082111437,-0.285618967580227
274,6428.152492668622,-0.27954629951979193
275,6451.612903225807,-0.27354170935077815
276,6475.073313782991,-0.26760529880295136
277,6498.533724340176,-0.2617371462650441
278,6521.994134897361,-0.2559373075162871
279,6545.454545454546,-0.2502058164575631
280,6568.91495601173,-0.24454268584119482
281,6592.3753665689155,-0.2389479079984118
282,6615.8357771261,-0.23342145556360697
283,6639.296187683284,-0.22796328219453035
284,6662.756598240469,-0.22257332328762647
285,6686.217008797654,-0.2172514966877671
286,6709.677419354839,-0.21199770339167434
287,6733.137829912023,-0.2068118282443862
288,6756.598240469209,-0.20169374062815099
289,6780.058651026393,-0.19664329514319134
290,6803.519061583578,-0.19166033227981544
291,6826.9794721407625,-0.18674467908140174
292,6850.439882697948,-0.18189614979781582
293,6873.900293255132,-0.17711454652887026
294,6897.360703812317,-0.1723996598574638
295,6920.821114369502,-0.16775126947208513
296,6944.281524926686,-0.16316914477839128
297,6967.741935483871,-0.15865304549961728
298,6991.2023460410555,-0.15420272226559617
299,7014.662756598241,-0.1498179171902041
300,7038.123167155425,-0.14549836443708075
301,7061.58357771261,-0.14124379077349242
302,7085.043988269795,-0.13705391611224738
303,7108.50439882698,-0.1329284540415835
304,7131.964809384164,-0.12886711234298953
305,7155.4252199413495,-0.12486959349692772
306,7178.885630498534,-0.12093559517646485
307,7202.346041055719,-0.11706481072882358
308,7225.806451612903,-0.11325692964489942
309,7249.266862170088,-0.10951163801679653
310,7272.727272727273,-0.1058286189834593
311,7296.187683284457,-0.10220755316449098
312,7319.648093841643,-0.0986481190822624
313,7343.108504398827,-0.09514999357243559
314,7366.568914956012,-0.09171285218302722
315,7390.029325513196,-0.08833636956216567
316,7413.489736070382,-0.085020219834687
317,7436.950146627566,-0.08176407696774352
318,7460.410557184751,-0.07856761512559052
319,7483.870967741936,-0.07543050901374226
320,7507.331378299121,-0.0723524342126774
321,7530.791788856305,-0.06933306750129581
322,7554.2521994134895,-0.0663720871703255
323,7577.712609970675,-0.06346917332588631
324,7601.173020527859,-0.06062400818342106
325,7624.633431085044,-0.05783627635220756
326,7648.093841642229,-0.055105665110670665
327,7671.554252199414,-0.05243186467271049
328,7695.014662756598,-0.049814568445271434
329,7718.4750733137835,-0.047253473277372005
330,7741.935483870968,-0.04474827970082107
331,7765.395894428153,-0.04229869216284121
332,7788.856304985337,-0.03990441925082694
333,7812.316715542522,-0.03756517390945552
334,7835.777126099707,-0.03528067365037718
335,7859.237536656891,-0.03305064075470304
336,7882.6979472140765,-0.030874802468508655
337,7906.158357771261,-0.028752891191574925
338,7929.618768328446,-0.026684644659573098
339,7953.07917888563,-0.024669806119916926
340,7976.539589442816,-0.022708124501479243
341,8000.0,-0.020799354578389717
342,8023.460410557185,-0.018943178045834175
343,8046.92082111437,-0.0171389677478741
344,8070.381231671555,-0.015386027274009062
345,8093.841642228739,-0.013683670278601845
346,8117.3020527859235,-0.012031220368941276
347,8140.762463343109,-0.010428010987509562
348,8164.222873900293,-0.008873385288904023
349,8187.683284457478,-0.007366696011837259
350,8211.143695014664,-0.005907305346624037
351,8234.604105571847,-0.004494584798534984
352,8258.064516129032,-0.0031279150473831896
353,8281.524926686217,-0.0018066858036859257
354,8304.985337243403,-0.0005302956617294075
355,8328.445747800586,0.0007018480501569391
356,8351.906158357771,0.001890329421823378
357,8375.366568914957,0.003035724115744598
358,8398.826979472142,0.004138599523428876
359,8422.287390029325,0.005199514923538651
360,8445.74780058651,0.006219021641501343
361,8469.208211143696,0.007197663210380623
362,8492.66862170088,0.00813597553280826
363,8516.129032258064,0.009034487043782902
364,8539.58944281525,0.009893718874147417
365,8563.049853372435,0.010714185014578659
366,8586.510263929618,0.011496392479922679
367,8609.970674486804,0.012240841473726616
368,8633.431085043989,0.012948025552821651
369,8656.891495601174,0.013618431791823982
370,8680.351906158357,0.014252540947424952
371,8703.812316715543,0.014850827622356344
372,8727.272727272728,0.015413760428913958
373,8750.733137829911,0.01594180215193952
374,8774.193548387097,0.01643540991115855
375,8797.653958944282,0.01689503532278963
376,8821.114369501467,0.01732112466032948
377,8844.57478005865,0.01771411901444081
378,8868.035190615836,0.01807445445186545
379,8891.495601173021,0.018402562173289894
380,8914.956011730206,0.018698868670099678
381,8938.41642228739,0.018963795879961
382,8961.876832844575,0.01919776134116813
383,8985.33724340176,0.019401178345706427
384,9008.797653958944,0.019574456090979186
385,9032.258064516129,0.01971799983014816
386,9055.718475073314,0.019832211021047264
387,9079.1788856305,0.01991748747362465
388,9102.639296187683,0.019974223495876686
389,9126.099706744868,0.02000281003823451
390,9149.560117302053,0.020003634836372908
391,9173.020527859238,0.019977082552404046
392,9196.480938416422,0.019923534914430996
393,9219.941348973607,0.01984337085443022
394,9243.401759530792,0.019736966644435805
395,9266.862170087978,0.019604696031003344
396,9290.322580645161,0.019446930367925386
397,9313.782991202346,0.01926403874718141
398,9337.243401759531,0.01905638812809679
399,9360.703812316715,0.01882434346469386
400,9384.1642228739,0.018568267831215124
401,9407.624633431085,0.01828852254580121
402,9431.08504398827,0.017985467292304824
403,9454.545454545454,0.017659460240229463
404,9478.00586510264,0.017310858162771614
405,9501.466275659825,0.01694001655295535
406,9524.92668621701,0.016547289737846693
407,9548.387096774193,0.016133030990828967
408,9571.847507331378,0.015697592641933822
409,9595.307917888564,0.015241326186208604
410,9618.768328445747,0.014764582390113912
411,9642.228739002932,0.014267711395936744
412,9665.689149560118,0.013751062824210236
413,9689.149560117303,0.013214985874127394
414,9712.609970674486,0.012659829421942659
415,9736.070381231671,0.012085942117346704
416,9759.530791788857,0.011493672477809913
417,9782.991202346042,0.010883368980882768
418,9806.451612903225,0.010255380154444549
419,9829.91202346041,0.009610054664894563
420,9853.372434017596,0.008947741403274811
421,9876.832844574781,0.008268789569318646
422,9900.293255131965,0.007573548753417314
423,9923.75366568915,0.006862369016498893
424,9947.214076246335,0.00613560096780974
425,9970.674486803518,0.0053935958405962325
426,9994.134897360704,0.004636705565678523
427,10017.595307917889,0.003865282842910933
428,10041.055718475074,0.003079681210524876
429,10064.516129032258,0.0022802551123488057
430,10087.976539589443,0.0014673599629007605
431,10111.436950146628,0.0006413522103499436
432,10134.897360703813,-0.0001974106026558231
433,10158.357771260997,-0.0010485697803017113
434,10181.818181818182,-0.001911765417055844
435,10205.278592375367,-0.0027866363432645924
436,10228.73900293255,-0.003672820072888494
437,10252.199413489736,-0.004569952753387729
438,10275.659824046921,-0.005477669117750494
439,10299.120234604106,-0.006395602438669545
440,10322.58064516129,-0.007323384484863804
441,10346.041055718475,-0.008260645479546858
442,10369.50146627566,-0.009207014061036412
443,10392.961876832846,-0.010162117245508195
444,10416.422287390029,-0.011125580391886936
445,10439.882697947214,-0.012097027168875285
446,10463.3431085044,-0.013076079524112327
447,10486.803519061585,-0.014062357655461988
448,10510.263929618768,-0.01505547998442347
449,10533.724340175953,-0.01605506313165872
450,10557.184750733139,-0.017060721894629705
451,10580.645161290322,-0.018072069227342002
452,10604.105571847507,-0.019088716222182278
453,10627.565982404692,-0.020110272093845194
454,10651.026392961878,-0.02113634416533927
455,10674.486803519061,-0.02216653785606315
456,10697.947214076246,-0.023200456671941483
457,10721.407624633432,-0.02423770219760918
458,10744.868035190617,-0.025277874090634755
459,10768.3284457478,-0.02632057007776889
460,10791.788856304986,-0.027365385953207033
461,10815.24926686217,-0.028411915578850533
462,10838.709677419354,-0.029459750886557667
463,10862.17008797654,-0.03050848188236338
464,10885.630498533725,-0.03155769665266034
465,10909.09090909091,-0.03260698137231899
466,10932.551319648093,-0.03365592031473791
467,10956.011730205279,-0.03470409586380169
468,10979.472140762464,-0.03575108852773451
469,11002.932551319649,-0.03679647695483057
470,11026.392961876832,-0.037839837951042676
471,11049.853372434018,-0.038880746499414365
472,11073.313782991203,-0.0399187757813349
473,11096.774193548388,-0.04095349719959934
474,11120.234604105572,-0.041984480403255975
475,11143.695014662757,-0.0430112933142226
476,11167.155425219942,-0.04403350215565044
477,11190.615835777126,-0.04505067148201902
478,11214.07624633431,-0.046062364210943674
479,11237.536656891496,-0.047068141656672835
480,11260.997067448681,-0.04806756356526076
481,11284.457478005865,-0.049060188151393014
482,11307.91788856305,-0.050045572136848904
483,11331.378299120235,-0.051023270790579445
484,11354.83870967742,-0.05199283797038512
485,11378.299120234604,-0.05295382616617467
486,11401.759530791789,-0.05390578654478617
487,11425.219941348974,-0.05484826899635392
488,11448.680351906158,-0.055780822182206424
489,11472.140762463343,-0.05670299358427505
490,11495.601173020528,-0.05761432955600293
491,11519.061583577713,-0.05851437537473442
492,11542.521994134897,-0.0594026752955753
493,11565.982404692082,-0.06027877260670722
494,11589.442815249267,-0.06114220968614542
495,11612.903225806453,-0.061992528059928886
496,11636.363636363636,-0.06282926846173048
497,11659.824046920821,-0.06365197089387986
498,11683.284457478007,-0.06446017468978948
499,11706.744868035192,-0.06525341857777617
500,11730.205278592375,-0.06603124074627498
501,11753.66568914956,-0.06679317891043851
502,11777.126099706746,-0.06753877038011702
503,11800.586510263929,-0.0682675521292232
504,11824.046920821114,-0.06897906086647643
505,11847.5073313783,-0.06967283310752803
506,11870.967741935485,-0.07034840524847485
507,11894.428152492668,-0.07100531364076096
508,11917.888563049853,-0.07164309466747604
509,11941.348973607039,-0.07226128482105926
510,11964.809384164224,-0.0728594207824178
511,11988.269794721407,-0.07343703950147101
512,12011.730205278593,-0.07399367827913644
513,12035.190615835778,-0.07452887485077037
514,12058.651026392961,-0.07504216747108483
515,12082.111436950147,-0.075533095000556
516,12105.571847507332,-0.07600119699334967
517,12129.032258064517,-0.07644601378678706
518,12152.4926686217,-0.07686708659237484
519,12175.953079178886,-0.07726395758843169
520,12199.413489736071,-0.07763617001433748
521,12222.873900293256,-0.07798326826644181
522,12246.33431085044,-0.07830479799566281
523,12269.794721407625,-0.07860030620681735
524,12293.25513196481,-0.07886934135971901
525,12316.715542521993,-0.0791114534720847
526,12340.175953079179,-0.07932619422429804
527,12363.636363636364,-0.07951311706606862
528,12387.09677419355,-0.07967177732504194
529,12410.557184750733,-0.07980173231740417
530,12434.017595307918,-0.07990254146053738
531,12457.478005865103,-0.07997376638777892
532,12480.938416422288,-0.08001497106533934
533,12504.398826979472,-0.08002572191143825
534,12527.859237536657,-0.08000558791771811
535,12551.319648093842,-0.07995414077299645
536,12574.780058651028,-0.07987095498942104
537,12598.240469208211,-0.07975560803109127
538,12621.700879765396,-0.07960768044521416
539,12645.161290322581,-0.07942675599586102
540,12668.621700879765,-0.07921242180039506
541,12692.08211143695,-0.07896426846863824
542,12715.542521994135,-0.07868189024485167
543,12739.00293255132,-0.07836488515259765
544,12762.463343108504,-0.0780128551425589
545,12785.92375366569,-0.0776254062433877
546,12809.384164222874,-0.07720214871565678
547,12832.84457478006,-0.07674269720898741
548,12856.304985337243,-0.07624667092242737
549,12879.765395894428,-0.07571369376815201
550,12903.225806451614,-0.07514339453856195
551,12926.686217008797,-0.07453540707684775
552,12950.146627565982,-0.073889370451093
553,12973.607038123168,-0.073204929131987
554,12997.067448680353,-0.07248173317421275
555,13020.527859237536,-0.07171943840157696
556,13043.988269794721,-0.07091770659594604
557,13067.448680351907,-0.0700762056900498
558,13090.909090909092,-0.06919460996421062
559,13114.369501466275,-0.06827260024705345
560,13137.82991202346,-0.06730986412024637
561,13161.290322580646,-0.06630609612732402
562,13184.750733137831,-0.06526099798662988
563,13208.211143695014,-0.06417427880842264
564,13231.6715542522,-0.06304565531617373
565,13255.131964809385,-0.06187485207208793
566,13278.592375366568,-0.06066160170686358
567,13302.052785923754,-0.059405645153711106
568,13325.513196480939,-0.0581067318866344
569,13348.973607038124,-0.0567646201629729
570,13372.434017595308,-0.05537907727020103
571,13395.894428152493,-0.05394987977696303
572,13419.354838709678,-0.052476813788316534
573,13442.815249266863,-0.050959675205152766
574,13466.275659824047,-0.049398269987739496
575,13489.736070381232,-0.04779241442333654
576,13513.196480938417,-0.046141935397808476
577,13536.6568914956,-0.04444667067115671
578,13560.117302052786,-0.042706469156872706
579,13583.577712609971,-0.0409211912050097
580,13607.038123167156,-0.03909070888884808
581,13630.49853372434,-0.03721490629501806
582,13653.958944281525,-0.03529367981692938
583,13677.41935483871,-0.033326938451340604
584,13700.879765395895,-0.031314604097884
585,13724.340175953079,-0.02925661186134615
586,13747.800586510264,-0.027152910356484483
587,13771.26099706745,-0.025003462015144418
588,13794.721407624635,-0.02280824339542209
589,13818.181818181818,-0.020567245492596087
590,13841.642228739003,-0.018280474051536155
591,13865.102639296188,-0.015947949880272427
592,13888.563049853372,-0.013569709164388766
593,13912.023460410557,-0.01114580378188429
594,13935.483870967742,-0.008676301618124493
595,13958.944281524928,-0.006161286880476513
596,13982.404692082111,-0.0036008604122127474
597,14005.865102639296,-0.000995140005224604
598,14029.325513196482,0.0016557392889101075
599,14052.785923753667,0.004351624850010505
600,14076.24633431085,0.007092346183039
601,14099.706744868035,0.009877714615050104
602,14123.16715542522,0.01270752299590644
603,14146.627565982404,0.01558154540335216
604,14170.08797653959,0.018499536853051612
605,14193.548387096775,0.02146123301422792
606,14217.00879765396,0.02446634993156349
607,14240.469208211143,0.027514583754033817
608,14263.929618768329,0.030605610471387212
609,14287.390029325514,0.033739085658985535
610,14310.850439882699,0.036914644231754945
611,14334.310850439882,0.04013190020801227
612,14357.771260997068,0.04339044648394763
613,14381.231671554253,0.04668985461956743
614,14404.692082111438,0.0500296746369191
615,14428.152492668622,0.05340943483142846
616,14451.612903225807,0.05682864159720313
617,14475.073313782992,0.060286779267160195
618,14498.533724340175,0.06378330996885717
619,14521.99413489736,0.06731767349690465
620,14545.454545454546,0.0708892872028507
621,14568.914956011731,0.07449754590343749
622,14592.375366568915,0.07814182180812435
623,14615.8357771261,0.08182146446678051
624,14639.296187683285,0.0855358007384398
625,14662.75659824047,0.0892841347820188
626,14686.217008797654,0.09306574806987966
627,14709.677419354839,0.09687989942511477
628,14733.137829912024,0.10072582508341676
629,14756.598240469208,0.10460273878038429
630,14780.058651026393,0.10850983186508611
631,14803.519061583578,0.11244627344069191
632,14826.979472140763,0.1164112105329489
633,14850.439882697947,0.12040376828724964
634,14873.900293255132,0.12442305019501221
635,14897.360703812317,0.12846813835004445
636,14920.821114369503,0.13253809373553382
637,14944.281524926686,0.13663195654225435
638,14967.741935483871,0.14074874651853608
639,14991.202346041056,0.14488746335248526
640,15014.662756598242,0.14904708708689385
641,15038.123167155425,0.15322657856721322
642,15061.58357771261,0.15742487992290433
643,15085.043988269796,0.16164091508240652
644,15108.504398826979,0.16587359032189963
645,15131.964809384164,0.1701217948479642
646,15155.42521994135,0.17438440141414713
647,15178.885630498535,0.1786602669713867
648,15202.346041055718,0.18294823335214605
649,15225.806451612903,0.18724712798802723
650,15249.266862170089,0.19155576466053825
651,15272.727272727274,0.19587294428461222
652,15296.187683284457,0.20019745572436165
653,15319.648093841643,0.20452807664047012
654,15343.108504398828,0.20886357436852276
655,15366.568914956011,0.2132027068274709
656,15390.029325513196,0.21754422345734337
657,15413.489736070382,0.22188686618519227
658,15436.950146627567,0.2262293704181929
659,15460.41055718475,0.2305704660626816
660,15483.870967741936,0.23490887856785092
661,15507.33137829912,0.23924332999269693
662,15530.791788856306,0.24357254009473528
663,15554.25219941349,0.2478952274388937
664,15577.712609970675,0.25221011052491593
665,15601.17302052786,0.25651590893149634
666,15624.633431085043,0.2608113444753115
667,15648.093841642229,0.26509514238300247
668,15671.554252199414,0.26936603247410895
669,15695.0146627566,0.27362275035286887
670,15718.475073313783,0.2778640386067345
671,15741.935483870968,0.28208864800940137
672,15765.395894428153,0.2862953387260734
673,15788.856304985338,0.2904828815186601
674,15812.316715542522,0.29465005894854557
675,15835.777126099707,0.29879566657453194
676,15859.237536656892,0.3029185141435464
677,15882.697947214077,0.30701742677166166
678,15906.15835777126,0.3110912461129888
679,15929.618768328446,0.3151388315139739
680,15953.079178885631,0.3191590611506556
681,15976.539589442815,0.32315083314643855
682,16000.0,0.3271130666679698
683,16023.460410557185,0.3310447029967226
684,16046.92082111437,0.3349447065739418
685,16070.381231671554,0.3388120660166497
686,16093.84164222874,0.34264579510246007
687,16117.302052785924,0.34644493372101626
688,16140.76246334311,0.3502085487899448
689,16164.222873900293,0.3539357351332898
690,16187.683284457478,0.3576256163204824
691,16211.143695014664,0.36127734546399415
692,16234.604105571847,0.36489010597392924
693,16258.064516129032,0.3684631122679125
694,16281.524926686217,0.3719956104347466
695,16304.985337243403,0.3754868788504362
696,16328.445747800586,0.37893622874529664
697,16351.906158357771,0.38234300472100136
698,16375.366568914957,0.385706585216545
699,16398.826979472142,0.3890263829222549
700,16422.287390029327,0.3923018451411092
701,16445.747800586512,0.39553245409676885
702,16469.208211143694,0.39871772718787846
703,16492.66862170088,0.40185721718833545
704,16516.129032258064,0.40495051239336777
